"Date","Price","Open","High","Low","Change %"
"Oct 25, 2015","-0.199","-0.214","-0.187","-0.265","-7.44%"
"Oct 18, 2015","-0.215","-0.157","-0.109","-0.237","38.71%"
"Oct 11, 2015","-0.155","-0.120","-0.115","-0.172","31.36%"
"Oct 04, 2015","-0.118","-0.161","-0.110","-0.167","-28.48%"
"Sep 27, 2015","-0.165","-0.103","-0.103","-0.181","65.00%"
"Sep 20, 2015","-0.100","-0.092","-0.076","-0.140","12.36%"
"Sep 13, 2015","-0.089","-0.101","-0.030","-0.114","-12.75%"
"Sep 06, 2015","-0.102","-0.087","-0.070","-0.107","21.43%"
"Aug 30, 2015","-0.084","-0.042","-0.001","-0.090","61.54%"
"Aug 23, 2015","-0.052","-0.169","-0.046","-0.178","-67.70%"
"Aug 16, 2015","-0.161","-0.140","-0.124","-0.171","15.83%"
"Aug 09, 2015","-0.139","-0.140","-0.126","-0.178","-0.71%"
"Aug 02, 2015","-0.140","-0.110","-0.090","-0.147","15.70%"
"Jul 26, 2015","-0.121","-0.089","-0.071","-0.128","32.97%"
"Jul 19, 2015","-0.091","-0.056","-0.052","-0.100","46.77%"
"Jul 12, 2015","-0.062","-0.004","0.057","-0.067","-576.92%"
"Jul 05, 2015","0.013","-0.106","0.018","-0.124","-119.12%"
"Jun 28, 2015","-0.068","-0.051","-0.002","-0.076","-278.95%"
"Jun 21, 2015","0.038","-0.002","0.046","-0.008","-337.50%"
"Jun 14, 2015","-0.016","0.021","0.034","-0.024","-150.00%"
"Jun 07, 2015","0.032","0.007","0.112","-0.003","700.00%"
"May 31, 2015","0.004","-0.101","0.083","-0.120","-103.85%"
"May 24, 2015","-0.104","-0.058","-0.054","-0.111","92.59%"
"May 17, 2015","-0.054","-0.018","-0.012","-0.081","157.14%"
"May 10, 2015","-0.021","-0.048","0.017","-0.068","-55.32%"
"May 03, 2015","-0.047","-0.059","0.071","-0.075","-32.86%"
"Apr 26, 2015","-0.070","-0.169","-0.048","-0.190","-57.58%"
"Apr 19, 2015","-0.165","-0.208","-0.146","-0.211","-19.90%"
"Apr 12, 2015","-0.206","-0.198","-0.184","-0.219","6.19%"
"Apr 05, 2015","-0.194","-0.163","-0.162","-0.208","19.75%"
"Mar 29, 2015","-0.162","-0.173","-0.154","-0.184","-5.81%"
"Mar 22, 2015","-0.172","-0.184","-0.141","-0.187","-5.49%"
"Mar 15, 2015","-0.182","-0.174","-0.121","-0.187","8.98%"
"Mar 08, 2015","-0.167","-0.148","-0.142","-0.205","16.78%"
"Mar 01, 2015","-0.143","-0.174","-0.116","-0.181","-18.29%"
"Feb 22, 2015","-0.175","-0.163","-0.151","-0.199","4.17%"
"Feb 15, 2015","-0.168","-0.167","-0.144","-0.188","-1.18%"
"Feb 08, 2015","-0.170","-0.166","-0.151","-0.182","6.25%"
"Feb 01, 2015","-0.160","-0.153","-0.138","-0.170","3.23%"
"Jan 25, 2015","-0.155","-0.130","-0.078","-0.161","17.42%"
"Jan 18, 2015","-0.132","-0.115","-0.049","-0.139","7.32%"
"Jan 11, 2015","-0.123","-0.074","-0.054","-0.127","51.85%"
"Jan 04, 2015","-0.081","-0.075","-0.056","-0.086","0.00%"
"Dec 28, 2014","-0.081","-0.041","-0.028","-0.087","118.92%"
"Dec 21, 2014","-0.037","-0.036","-0.026","-0.054","-9.76%"
"Dec 14, 2014","-0.041","-0.011","0.001","-0.054","241.67%"
"Dec 07, 2014","-0.012","0.031","0.041","-0.019","-133.33%"
"Nov 30, 2014","0.036","0.013","0.059","0.004","125.00%"
"Nov 23, 2014","0.016","0.024","0.029","0.002","-30.43%"
"Nov 16, 2014","0.023","-0.002","0.071","-0.004","666.67%"
"Nov 09, 2014","0.003","0.003","0.025","-0.010","50.00%"
"Nov 02, 2014","0.002","0.009","0.035","-0.003","-88.24%"
"Oct 26, 2014","0.017","0.063","0.066","0.010","-65.31%"
"Oct 19, 2014","0.049","0.041","0.054","0.003","11.36%"
"Oct 12, 2014","0.044","0.019","0.056","-0.033","69.23%"
"Oct 05, 2014","0.026","0.036","0.049","-0.002","-31.58%"
"Sep 28, 2014","0.038","0.050","0.061","-0.001","-20.83%"
"Sep 21, 2014","0.048","0.060","0.094","0.039","-34.25%"
"Sep 14, 2014","0.073","0.092","0.123","0.060","-22.34%"
"Sep 07, 2014","0.094","0.053","0.101","0.038","95.83%"
"Aug 31, 2014","0.048","0.042","0.064","-0.025","26.32%"
"Aug 24, 2014","0.038","0.069","0.069","0.016","-46.48%"
"Aug 17, 2014","0.071","0.076","0.090","0.057","16.39%"
"Aug 10, 2014","0.061","0.117","0.119","0.054","-40.78%"
"Aug 03, 2014","0.103","0.138","0.166","0.083","-23.13%"
"Jul 27, 2014","0.134","0.137","0.176","0.127","-2.19%"
"Jul 20, 2014","0.137","0.131","0.164","0.124","1.48%"
"Jul 13, 2014","0.135","0.133","0.152","0.115","3.85%"
"Jul 06, 2014","0.130","0.159","0.165","0.109","-15.58%"
"Jun 29, 2014","0.154","0.182","0.199","0.141","-12.00%"
"Jun 22, 2014","0.175","0.202","0.217","0.153","-12.50%"
"Jun 15, 2014","0.200","0.200","0.244","0.173","-2.91%"
"Jun 08, 2014","0.206","0.205","0.262","0.191","6.19%"
"Jun 01, 2014","0.194","0.219","0.277","0.166","-17.80%"
"May 25, 2014","0.236","0.257","0.265","0.206","-8.53%"
"May 18, 2014","0.258","0.259","0.287","0.247","-3.01%"
"May 11, 2014","0.266","0.359","0.369","0.232","-24.65%"
"May 04, 2014","0.353","0.357","0.414","0.336","-0.84%"
"Apr 27, 2014","0.356","0.424","0.456","0.343","-13.80%"
"Apr 20, 2014","0.413","0.418","0.466","0.401","-0.96%"
"Apr 13, 2014","0.417","0.387","0.419","0.356","4.25%"
"Apr 06, 2014","0.400","0.430","0.469","0.380","-6.32%"
"Mar 30, 2014","0.427","0.432","0.515","0.413","0.95%"
"Mar 23, 2014","0.423","0.517","0.527","0.379","-16.24%"
"Mar 16, 2014","0.505","0.420","0.535","0.407","21.69%"
"Mar 09, 2014","0.415","0.483","0.509","0.377","-15.99%"
"Mar 02, 2014","0.494","0.430","0.532","0.409","5.78%"
"Feb 23, 2014","0.467","0.332","0.487","0.326","40.24%"
"Feb 16, 2014","0.333","0.338","0.364","0.295","-2.92%"
"Feb 09, 2014","0.343","0.333","0.376","0.313","3.94%"
"Feb 02, 2014","0.330","0.320","0.397","0.283","2.17%"
"Jan 26, 2014","0.323","0.425","0.446","0.308","-21.79%"
"Jan 19, 2014","0.413","0.496","0.507","0.396","-17.07%"
"Jan 12, 2014","0.498","0.571","0.589","0.492","-13.99%"
"Jan 05, 2014","0.579","0.642","0.660","0.564","-10.92%"
"Dec 29, 2013","0.650","0.683","0.685","0.639","-3.56%"
"Dec 22, 2013","0.674","0.622","0.681","0.613","9.95%"
"Dec 15, 2013","0.613","0.571","0.643","0.545","6.24%"
"Dec 08, 2013","0.577","0.554","0.601","0.536","4.72%"
"Dec 01, 2013","0.551","0.424","0.601","0.419","32.13%"
"Nov 24, 2013","0.417","0.434","0.447","0.382","-2.80%"
"Nov 17, 2013","0.429","0.384","0.439","0.363","11.43%"
"Nov 10, 2013","0.385","0.421","0.438","0.363","-9.20%"
"Nov 03, 2013","0.424","0.379","0.462","0.328","7.89%"
"Oct 27, 2013","0.393","0.506","0.510","0.349","-20.61%"
"Oct 20, 2013","0.495","0.531","0.547","0.463","-5.71%"
"Oct 13, 2013","0.525","0.549","0.633","0.510","-5.58%"
"Oct 06, 2013","0.556","0.533","0.582","0.506","2.96%"
"Sep 29, 2013","0.540","0.487","0.549","0.474","8.43%"
"Sep 22, 2013","0.498","0.622","0.656","0.495","-22.43%"
"Sep 15, 2013","0.642","0.642","0.717","0.544","-6.96%"
"Sep 08, 2013","0.690","0.735","0.790","0.663","-4.43%"
"Sep 01, 2013","0.722","0.685","0.823","0.682","9.89%"
"Aug 25, 2013","0.657","0.640","0.704","0.557","3.30%"
"Aug 18, 2013","0.636","0.604","0.689","0.539","12.17%"
"Aug 11, 2013","0.567","0.448","0.606","0.445","25.17%"
"Aug 04, 2013","0.453","0.436","0.486","0.417","3.42%"
"Jul 28, 2013","0.438","0.427","0.505","0.371","2.34%"
"Jul 21, 2013","0.428","0.300","0.461","0.290","40.79%"
"Jul 14, 2013","0.304","0.348","0.387","0.286","-11.88%"
"Jul 07, 2013","0.345","0.419","0.436","0.323","-21.41%"
"Jun 30, 2013","0.439","0.529","0.564","0.356","-15.74%"
"Jun 23, 2013","0.521","0.621","0.712","0.497","-13.31%"
"Jun 16, 2013","0.601","0.380","0.612","0.360","63.76%"
"Jun 09, 2013","0.367","0.416","0.529","0.362","-12.62%"
"Jun 02, 2013","0.420","0.329","0.428","0.319","26.51%"
"May 26, 2013","0.332","0.259","0.375","0.252","23.88%"
"May 19, 2013","0.268","0.192","0.317","0.178","57.65%"
"May 12, 2013","0.170","0.271","0.275","0.158","-37.73%"
"May 05, 2013","0.273","0.192","0.275","0.170","46.77%"
"Apr 28, 2013","0.186","0.167","0.207","0.127","10.71%"
"Apr 21, 2013","0.168","0.197","0.223","0.148","-12.50%"
"Apr 14, 2013","0.192","0.183","0.227","0.151","6.08%"
"Apr 07, 2013","0.181","0.153","0.241","0.143","24.83%"
"Mar 31, 2013","0.145","0.140","0.194","0.113","-3.97%"
"Mar 24, 2013","0.151","0.235","0.245","0.114","-31.98%"
"Mar 17, 2013","0.222","0.158","0.236","0.155","-9.76%"
"Mar 10, 2013","0.246","0.291","0.316","0.229","-22.15%"
"Mar 03, 2013","0.316","0.221","0.355","0.220","37.99%"
"Feb 24, 2013","0.229","0.373","0.427","0.216","-37.94%"
"Feb 17, 2013","0.369","0.456","0.483","0.358","-18.90%"
"Feb 10, 2013","0.455","0.453","0.530","0.420","2.02%"
"Feb 03, 2013","0.446","0.572","0.577","0.421","-16.17%"
"Jan 27, 2013","0.532","0.507","0.602","0.496","5.56%"
"Jan 20, 2013","0.504","0.411","0.523","0.347","24.14%"
"Jan 13, 2013","0.406","0.391","0.481","0.340","3.31%"
"Jan 06, 2013","0.393","0.343","0.421","0.283","11.97%"
"Dec 30, 2012","0.351","0.185","0.371","0.177","140.41%"
"Dec 23, 2012","0.146","0.218","0.223","0.133","-26.63%"
"Dec 16, 2012","0.199","0.201","0.262","0.181","13.07%"
"Dec 09, 2012","0.176","0.128","0.190","0.100","29.41%"
"Dec 02, 2012","0.136","0.221","0.300","0.121","-41.63%"
"Nov 25, 2012","0.233","0.249","0.289","0.193","6.88%"
"Nov 18, 2012","0.218","0.146","0.231","0.141","65.15%"
"Nov 11, 2012","0.132","0.152","0.179","0.125","-13.16%"
"Nov 04, 2012","0.152","0.222","0.234","0.125","-33.91%"
"Oct 28, 2012","0.230","0.289","0.298","0.224","-26.05%"
"Oct 21, 2012","0.311","0.393","0.433","0.287","-21.86%"
"Oct 14, 2012","0.398","0.268","0.419","0.265","44.20%"
"Oct 07, 2012","0.276","0.297","0.317","0.244","-12.38%"
"Sep 30, 2012","0.315","0.277","0.326","0.247","17.54%"
"Sep 23, 2012","0.268","0.333","0.384","0.261","-22.54%"
"Sep 16, 2012","0.346","0.449","0.471","0.329","-23.96%"
"Sep 09, 2012","0.455","0.271","0.467","0.245","76.36%"
"Sep 02, 2012","0.258","0.156","0.340","0.143","56.36%"
"Aug 26, 2012","0.165","0.172","0.220","0.141","-13.61%"
"Aug 19, 2012","0.191","0.245","0.305","0.153","-12.79%"
"Aug 12, 2012","0.219","0.157","0.300","0.146","36.88%"
"Aug 05, 2012","0.160","0.229","0.250","0.143","-28.25%"
"Jul 29, 2012","0.223","0.181","0.251","0.096","-0.45%"
"Jul 22, 2012","0.224","0.224","0.224","0.224","163.53%"
"Jul 15, 2012","0.085","0.085","0.085","0.085","-42.57%"
"Jul 08, 2012","0.148","0.148","0.148","0.148","-23.32%"
"Jul 01, 2012","0.193","0.193","0.193","0.193","-55.94%"
"Jun 24, 2012","0.438","0.438","0.438","0.438","-0.68%"
"Jun 17, 2012","0.441","0.441","0.441","0.441","28.57%"
"Jun 10, 2012","0.343","0.343","0.343","0.343","26.57%"
"Jun 03, 2012","0.271","0.271","0.271","0.271","99.26%"
"May 27, 2012","0.136","0.136","0.136","0.136","-44.72%"
"May 20, 2012","0.246","0.246","0.246","0.246","-12.77%"
"May 13, 2012","0.282","0.282","0.282","0.282","-13.76%"
"May 06, 2012","0.327","0.327","0.327","0.327","-5.76%"
"Apr 29, 2012","0.347","0.347","0.347","0.347","-15.57%"
"Apr 22, 2012","0.411","0.411","0.411","0.411","-12.55%"
"Apr 15, 2012","0.470","0.470","0.470","0.470","8.29%"
"Apr 08, 2012","0.434","0.434","0.434","0.434","-12.85%"
"Apr 01, 2012","0.498","0.498","0.498","0.498","-15.88%"
"Mar 25, 2012","0.592","0.592","0.592","0.592","-9.06%"
"Mar 18, 2012","0.651","0.651","0.651","0.651","-14.00%"
"Mar 11, 2012","0.757","0.757","0.757","0.757","49.31%"
"Mar 04, 2012","0.507","0.507","0.507","0.507","-4.88%"
"Feb 26, 2012","0.533","0.533","0.533","0.533","-11.31%"
"Feb 19, 2012","0.601","0.601","0.601","0.601","-7.96%"
"Feb 12, 2012","0.653","0.653","0.653","0.653","0.15%"
"Feb 05, 2012","0.652","0.652","0.652","0.652","1.72%"
"Jan 29, 2012","0.641","0.641","0.641","0.641","6.66%"
"Jan 22, 2012","0.601","0.601","0.601","0.601","-9.76%"
"Jan 15, 2012","0.666","0.666","0.666","0.666","48.99%"
"Jan 08, 2012","0.447","0.447","0.447","0.447","-10.96%"
"Jan 01, 2012","0.502","0.502","0.502","0.502","4.37%"
"Dec 25, 2011","0.481","0.481","0.481","0.481","-20.36%"
"Dec 18, 2011","0.604","0.604","0.604","0.604","6.15%"
"Dec 11, 2011","0.569","0.569","0.569","0.569","-23.73%"
"Dec 04, 2011","0.746","0.746","0.746","0.746","-4.24%"
"Nov 27, 2011","0.779","0.779","0.779","0.779","-16.42%"
"Nov 20, 2011","0.932","0.932","0.932","0.932","14.08%"
"Nov 13, 2011","0.817","0.817","0.817","0.817","12.07%"
"Nov 06, 2011","0.729","0.729","0.729","0.729","2.82%"
"Oct 30, 2011","0.709","0.709","0.709","0.709","-31.63%"
"Oct 23, 2011","1.037","1.037","1.037","1.037","-2.72%"
"Oct 16, 2011","1.066","1.066","1.066","1.066","-4.91%"
"Oct 09, 2011","1.121","1.121","1.121","1.121","10.99%"
"Oct 02, 2011","1.010","1.010","1.010","1.010","8.84%"
"Sep 25, 2011","0.928","0.928","0.928","0.928","16.88%"
"Sep 18, 2011","0.794","0.794","0.794","0.794","-11.88%"
"Sep 11, 2011","0.901","0.901","0.901","0.901","16.71%"
"Sep 04, 2011","0.772","0.772","0.772","0.772","-20.17%"
"Aug 28, 2011","0.967","0.967","0.967","0.967","-11.45%"
"Aug 21, 2011","1.092","1.092","1.092","1.092","1.02%"
"Aug 14, 2011","1.081","1.081","1.081","1.081","-15.22%"
"Aug 07, 2011","1.275","1.275","1.275","1.275","-6.04%"
"Jul 31, 2011","1.357","1.357","1.357","1.357","-16.13%"
"Jul 24, 2011","1.618","1.618","1.618","1.618","-7.81%"
"Jul 17, 2011","1.755","1.755","1.755","1.755","9.01%"
"Jul 10, 2011","1.610","1.610","1.610","1.610","-10.70%"
"Jul 03, 2011","1.803","1.803","1.803","1.803","-12.69%"
"Jun 26, 2011","2.065","2.065","2.065","2.065","16.60%"
"Jun 19, 2011","1.771","1.771","1.771","1.771","-8.24%"
"Jun 12, 2011","1.930","1.930","1.930","1.930","-1.73%"
"Jun 05, 2011","1.964","1.964","1.964","1.964","-8.10%"
"May 29, 2011","2.137","2.137","2.137","2.137","5.79%"
"May 22, 2011","2.020","2.020","2.020","2.020","-8.10%"
"May 15, 2011","2.198","2.198","2.198","2.198","-0.59%"
"May 08, 2011","2.211","2.211","2.211","2.211","-5.55%"
"May 01, 2011","2.341","2.341","2.341","2.341","-1.01%"
"Apr 24, 2011","2.365","2.365","2.365","2.365","-0.55%"
"Apr 17, 2011","2.378","2.378","2.378","2.378","-4.61%"
"Apr 10, 2011","2.493","2.493","2.493","2.493","-2.81%"
"Apr 03, 2011","2.565","2.565","2.565","2.565","4.31%"
"Mar 27, 2011","2.459","2.459","2.459","2.459","5.85%"
"Mar 20, 2011","2.323","2.323","2.323","2.323","4.31%"
"Mar 13, 2011","2.227","2.227","2.227","2.227","-1.29%"
"Mar 06, 2011","2.256","2.256","2.256","2.256","-3.96%"
"Feb 27, 2011","2.349","2.349","2.349","2.349","10.75%"
"Feb 20, 2011","2.121","2.121","2.121","2.121","-1.44%"
"Feb 13, 2011","2.152","2.152","2.152","2.152","-2.23%"
"Feb 06, 2011","2.201","2.201","2.201","2.201","-0.09%"
"Jan 30, 2011","2.203","2.203","2.203","2.203","2.32%"
"Jan 23, 2011","2.153","2.153","2.153","2.153","3.31%"
"Jan 16, 2011","2.084","2.084","2.084","2.084","22.59%"
"Jan 09, 2011","1.700","1.700","1.700","1.700","19.80%"
"Jan 02, 2011","1.419","1.419","1.419","1.419","-2.47%"
"Dec 26, 2010","1.455","1.455","1.455","1.455","-5.03%"
"Dec 19, 2010","1.532","1.532","1.532","1.532","-7.04%"
"Dec 12, 2010","1.648","1.648","1.648","1.648","2.23%"
"Dec 05, 2010","1.612","1.612","1.612","1.612","9.21%"
"Nov 28, 2010","1.476","1.476","1.476","1.476","1.51%"
"Nov 21, 2010","1.454","1.454","1.454","1.454","-6.79%"
"Nov 14, 2010","1.560","1.560","1.560","1.560","12.47%"
"Nov 07, 2010","1.387","1.387","1.387","1.387","4.60%"
"Oct 31, 2010","1.326","1.326","1.326","1.326","-8.61%"
"Oct 24, 2010","1.451","1.451","1.451","1.451","1.19%"
"Oct 17, 2010","1.434","1.434","1.434","1.434","16.21%"
"Oct 10, 2010","1.234","1.234","1.234","1.234","4.22%"
"Oct 03, 2010","1.184","1.184","1.184","1.184","-5.51%"
"Sep 26, 2010","1.253","1.253","1.253","1.253","4.33%"
"Sep 19, 2010","1.201","1.201","1.201","1.201","-4.00%"
"Sep 12, 2010","1.251","1.251","1.251","1.251","2.12%"
"Sep 05, 2010","1.225","1.225","1.225","1.225","5.42%"
"Aug 29, 2010","1.162","1.162","1.162","1.162","4.50%"
"Aug 22, 2010","1.112","1.112","1.112","1.112","1.92%"
"Aug 15, 2010","1.091","1.091","1.091","1.091","-6.91%"
"Aug 08, 2010","1.172","1.172","1.172","1.172","-12.34%"
"Aug 01, 2010","1.337","1.337","1.337","1.337","-7.35%"
"Jul 25, 2010","1.443","1.443","1.443","1.443","-0.96%"
"Jul 18, 2010","1.457","1.457","1.457","1.457","5.58%"
"Jul 11, 2010","1.380","1.380","1.380","1.380","1.02%"
"Jul 04, 2010","1.366","1.366","1.366","1.366","8.07%"
"Jun 27, 2010","1.264","1.264","1.264","1.264","27.29%"
"Jun 20, 2010","0.993","0.993","0.993","0.993","-4.70%"
"Jun 13, 2010","1.042","1.042","1.042","1.042","11.80%"
"Jun 06, 2010","0.932","0.932","0.932","0.932","-2.51%"
"May 30, 2010","0.956","0.956","0.956","0.956","-10.74%"
"May 23, 2010","1.071","1.071","1.071","1.071","1.52%"
"May 16, 2010","1.055","1.055","1.055","1.055","-9.21%"
"May 09, 2010","1.162","1.162","1.162","1.162","-1.27%"
"May 02, 2010","1.177","1.177","1.177","1.177","-22.62%"
"Apr 25, 2010","1.521","1.521","1.521","1.521","-6.17%"
"Apr 18, 2010","1.621","1.621","1.621","1.621","-0.43%"
"Apr 11, 2010","1.628","1.628","1.628","1.628","-5.79%"
"Apr 04, 2010","1.728","1.728","1.728","1.728","2.73%"
"Mar 28, 2010","1.682","1.682","1.682","1.682","-5.82%"
"Mar 21, 2010","1.786","1.786","1.786","1.786","1.19%"
"Mar 14, 2010","1.765","1.765","1.765","1.765","-2.65%"
"Mar 07, 2010","1.813","1.813","1.813","1.813","2.43%"
"Feb 28, 2010","1.770","1.770","1.770","1.770","1.90%"
"Feb 21, 2010","1.737","1.737","1.737","1.737","-8.68%"
"Feb 14, 2010","1.902","1.902","1.902","1.902","2.81%"
"Feb 07, 2010","1.850","1.850","1.850","1.850","2.44%"
"Jan 31, 2010","1.806","1.806","1.806","1.806","-7.05%"
"Jan 24, 2010","1.943","1.943","1.943","1.943","-1.87%"
"Jan 17, 2010","1.980","1.980","1.980","1.980","-2.46%"
"Jan 10, 2010","2.030","2.030","2.030","2.030","-6.37%"
"Jan 03, 2010","2.168","2.168","2.168","2.168","3.14%"
"Dec 27, 2009","2.102","2.102","2.102","2.102","6.00%"
"Dec 20, 2009","1.983","1.983","1.983","1.983","5.70%"
"Dec 13, 2009","1.876","1.876","1.876","1.876","-5.16%"
"Dec 06, 2009","1.978","1.978","1.978","1.978","-4.67%"
"Nov 29, 2009","2.075","2.075","2.075","2.075","5.12%"
"Nov 22, 2009","1.974","1.974","1.974","1.974","-4.78%"
"Nov 15, 2009","2.073","2.073","2.073","2.073","-2.03%"
"Nov 08, 2009","2.116","2.116","2.116","2.116","-4.04%"
"Nov 01, 2009","2.205","2.205","2.205","2.205","2.13%"
"Oct 25, 2009","2.159","2.159","2.159","2.159","-4.26%"
"Oct 18, 2009","2.255","2.255","2.255","2.255","-0.97%"
"Oct 11, 2009","2.277","2.277","2.277","2.277","3.64%"
"Oct 04, 2009","2.197","2.197","2.197","2.197","5.52%"
"Sep 27, 2009","2.082","2.082","2.082","2.082","-3.34%"
"Sep 20, 2009","2.154","2.154","2.154","2.154","1.84%"
"Sep 13, 2009","2.115","2.115","2.115","2.115","8.91%"
"Sep 06, 2009","1.942","1.942","1.942","1.942","-3.19%"
"Aug 30, 2009","2.006","2.006","2.006","2.006","-4.25%"
"Aug 23, 2009","2.095","2.095","2.095","2.095","-5.12%"
"Aug 16, 2009","2.208","2.208","2.208","2.208","3.03%"
"Aug 09, 2009","2.143","2.143","2.143","2.143","-11.70%"
"Aug 02, 2009","2.427","2.427","2.427","2.427","16.51%"
"Jul 26, 2009","2.083","2.083","2.083","2.083","-6.13%"
"Jul 19, 2009","2.219","2.219","2.219","2.219","3.31%"
"Jul 12, 2009","2.148","2.148","2.148","2.148","5.04%"
"Jul 05, 2009","2.045","2.045","2.045","2.045","-2.85%"
"Jun 28, 2009","2.105","2.105","2.105","2.105","-4.58%"
"Jun 21, 2009","2.206","2.206","2.206","2.206","-5.04%"
"Jun 14, 2009","2.323","2.323","2.323","2.323","-8.36%"
"Jun 07, 2009","2.535","2.535","2.535","2.535","-0.55%"
"May 31, 2009","2.549","2.549","2.549","2.549","9.97%"
"May 24, 2009","2.318","2.318","2.318","2.318","1.76%"
"May 17, 2009","2.278","2.278","2.278","2.278","5.46%"
"May 10, 2009","2.160","2.160","2.160","2.160","-3.53%"
"May 03, 2009","2.239","2.239","2.239","2.239","6.57%"
"Apr 26, 2009","2.101","2.101","2.101","2.101","-3.67%"
"Apr 19, 2009","2.181","2.181","2.181","2.181","-4.47%"
"Apr 12, 2009","2.283","2.283","2.283","2.283","3.40%"
"Apr 05, 2009","2.208","2.208","2.208","2.208","-4.91%"
"Mar 29, 2009","2.322","2.322","2.322","2.322","9.43%"
"Mar 22, 2009","2.122","2.122","2.122","2.122","2.76%"
"Mar 15, 2009","2.065","2.065","2.065","2.065","-0.05%"
"Mar 08, 2009","2.066","2.066","2.066","2.066","8.57%"
"Mar 01, 2009","1.903","1.903","1.903","1.903","-8.20%"
"Feb 22, 2009","2.073","2.073","2.073","2.073","2.22%"
"Feb 15, 2009","2.028","2.028","2.028","2.028","-2.97%"
"Feb 08, 2009","2.090","2.090","2.090","2.090","-7.23%"
"Feb 01, 2009","2.253","2.253","2.253","2.253","-4.09%"
"Jan 25, 2009","2.349","2.349","2.349","2.349","4.73%"
"Jan 18, 2009","2.243","2.243","2.243","2.243","5.55%"
"Jan 11, 2009","2.125","2.125","2.125","2.125","1.14%"
"Jan 04, 2009","2.101","2.101","2.101","2.101","-5.49%"
"Dec 28, 2008","2.223","2.223","2.223","2.223","-1.29%"
"Dec 21, 2008","2.252","2.252","2.252","2.252","-4.13%"
"Dec 14, 2008","2.349","2.349","2.349","2.349","-13.99%"
"Dec 07, 2008","2.731","2.731","2.731","2.731","11.33%"
"Nov 30, 2008","2.453","2.453","2.453","2.453","-5.51%"
"Nov 23, 2008","2.596","2.596","2.596","2.596","-0.19%"
"Nov 16, 2008","2.601","2.601","2.601","2.601","-4.55%"
"Nov 09, 2008","2.725","2.725","2.725","2.725","-5.38%"
"Nov 02, 2008","2.880","2.880","2.880","2.880","-8.54%"
"Oct 26, 2008","3.149","3.149","3.149","3.149","-1.90%"
"Oct 19, 2008","3.210","3.210","3.210","3.210","-8.75%"
"Oct 12, 2008","3.518","3.518","3.518","3.518","0.83%"
"Oct 05, 2008","3.489","3.489","3.489","3.489","-2.62%"
"Sep 28, 2008","3.583","3.583","3.583","3.583","-7.94%"
"Sep 21, 2008","3.892","3.892","3.892","3.892","-5.42%"
"Sep 14, 2008","4.115","4.115","4.115","4.115","3.55%"
"Sep 07, 2008","3.974","3.974","3.974","3.974","2.37%"
"Aug 31, 2008","3.882","3.882","3.882","3.882","-5.80%"
"Aug 24, 2008","4.121","4.121","4.121","4.121","-0.31%"
"Aug 17, 2008","4.134","4.134","4.134","4.134","3.25%"
"Aug 10, 2008","4.004","4.004","4.004","4.004","-2.34%"
"Aug 03, 2008","4.100","4.100","4.100","4.100","-4.45%"
"Jul 27, 2008","4.291","4.291","4.291","4.291","-6.08%"
"Jul 20, 2008","4.569","4.569","4.569","4.569","-1.00%"
"Jul 13, 2008","4.615","4.615","4.615","4.615","2.31%"
"Jul 06, 2008","4.511","4.511","4.511","4.511","0.18%"
"Jun 29, 2008","4.503","4.503","4.503","4.503","-0.66%"
"Jun 22, 2008","4.533","4.533","4.533","4.533","-3.98%"
"Jun 15, 2008","4.721","4.721","4.721","4.721","0.25%"
"Jun 08, 2008","4.709","4.709","4.709","4.709","3.63%"
"Jun 01, 2008","4.544","4.544","4.544","4.544","3.84%"
"May 25, 2008","4.376","4.376","4.376","4.376","3.84%"
"May 18, 2008","4.214","4.214","4.214","4.214","3.51%"
"May 11, 2008","4.071","4.071","4.071","4.071","6.91%"
"May 04, 2008","3.808","3.808","3.808","3.808","-4.70%"
"Apr 27, 2008","3.996","3.996","3.996","3.996","-0.50%"
"Apr 20, 2008","4.016","4.016","4.016","4.016","1.54%"
"Apr 13, 2008","3.955","3.955","3.955","3.955","7.24%"
"Apr 06, 2008","3.688","3.688","3.688","3.688","-0.11%"
"Mar 30, 2008","3.692","3.692","3.692","3.692","1.90%"
"Mar 23, 2008","3.623","3.623","3.623","3.623","6.62%"
"Mar 16, 2008","3.398","3.398","3.398","3.398","0.56%"
"Mar 09, 2008","3.379","3.379","3.379","3.379","0.72%"
"Mar 02, 2008","3.355","3.355","3.355","3.355","-3.03%"
"Feb 24, 2008","3.460","3.460","3.460","3.460","-1.82%"
"Feb 17, 2008","3.524","3.524","3.524","3.524","1.64%"
"Feb 10, 2008","3.467","3.467","3.467","3.467","4.30%"
"Feb 03, 2008","3.324","3.324","3.324","3.324","-6.39%"
"Jan 27, 2008","3.551","3.551","3.551","3.551","-1.82%"
"Jan 20, 2008","3.617","3.617","3.617","3.617","-0.11%"
"Jan 13, 2008","3.621","3.621","3.621","3.621","-5.43%"
"Jan 06, 2008","3.829","3.829","3.829","3.829","-2.20%"
"Dec 30, 2007","3.915","3.915","3.915","3.915","-5.16%"
"Dec 23, 2007","4.128","4.128","4.128","4.128","2.46%"
"Dec 16, 2007","4.029","4.029","4.029","4.029","-1.42%"
"Dec 09, 2007","4.087","4.087","4.087","4.087","4.66%"
"Dec 02, 2007","3.905","3.905","3.905","3.905","1.38%"
