Code;USEURSP
08/06/1973;1.77384
11/06/1973;1.76786
12/06/1973;1.75841
13/06/1973;1.75225
14/06/1973;1.74759
15/06/1973;1.76439
18/06/1973;1.78014
19/06/1973;1.78217
20/06/1973;1.77106
21/06/1973;1.77828
22/06/1973;1.77548
25/06/1973;1.78129
26/06/1973;1.77918
27/06/1973;1.79072
28/06/1973;1.80065
29/06/1973;1.82476
02/07/1973;1.82556
03/07/1973;1.82826
04/07/1973;1.83394
05/07/1973;1.83803
06/07/1973;1.86866
09/07/1973;1.8472
10/07/1973;1.81491
11/07/1973;1.79439
12/07/1973;1.80621
13/07/1973;1.80612
16/07/1973;1.81324
17/07/1973;1.83102
18/07/1973;1.83838
19/07/1973;1.82887
20/07/1973;1.83109
23/07/1973;1.83637
24/07/1973;1.84012
25/07/1973;1.83359
26/07/1973;1.82869
27/07/1973;1.82886
30/07/1973;1.80535
31/07/1973;1.81814
01/08/1973;1.82338
02/08/1973;1.82246
03/08/1973;1.82001
06/08/1973;1.82391
07/08/1973;1.82999
08/08/1973;1.83166
09/08/1973;1.82935
10/08/1973;1.80948
13/08/1973;1.80807
14/08/1973;1.79909
15/08/1973;1.7977
16/08/1973;1.78203
17/08/1973;1.79073
20/08/1973;1.81338
21/08/1973;1.81136
22/08/1973;1.80321
23/08/1973;1.80633
24/08/1973;1.8123
27/08/1973;1.8123
28/08/1973;1.80334
29/08/1973;1.80825
30/08/1973;1.81183
31/08/1973;1.80478
03/09/1973;1.80885
04/09/1973;1.80674
05/09/1973;1.80609
06/09/1973;1.79296
07/09/1973;1.80623
10/09/1973;1.80727
11/09/1973;1.80272
12/09/1973;1.79853
13/09/1973;1.79363
14/09/1973;1.79991
17/09/1973;1.81002
18/09/1973;1.81463
19/09/1973;1.81054
20/09/1973;1.81731
21/09/1973;1.8156
24/09/1973;1.81935
25/09/1973;1.82183
26/09/1973;1.82506
27/09/1973;1.81988
28/09/1973;1.82052
01/10/1973;1.81611
02/10/1973;1.81662
03/10/1973;1.81198
04/10/1973;1.81358
05/10/1973;1.81362
08/10/1973;1.81557
09/10/1973;1.81513
10/10/1973;1.81824
11/10/1973;1.82561
12/10/1973;1.82208
15/10/1973;1.81739
16/10/1973;1.82408
17/10/1973;1.82822
18/10/1973;1.82699
19/10/1973;1.81946
22/10/1973;1.81992
23/10/1973;1.8277
24/10/1973;1.82523
25/10/1973;1.8245
26/10/1973;1.81119
29/10/1973;1.80883
30/10/1973;1.80239
31/10/1973;1.80477
01/11/1973;1.80579
02/11/1973;1.80863
05/11/1973;1.7954
06/11/1973;1.78528
07/11/1973;1.76926
08/11/1973;1.76261
09/11/1973;1.75912
12/11/1973;1.72918
13/11/1973;1.73117
14/11/1973;1.74033
15/11/1973;1.74268
16/11/1973;1.74162
19/11/1973;1.74225
20/11/1973;1.73562
21/11/1973;1.73536
22/11/1973;1.72639
23/11/1973;1.72096
26/11/1973;1.71599
27/11/1973;1.70815
28/11/1973;1.71113
29/11/1973;1.7139
30/11/1973;1.71506
03/12/1973;1.71315
04/12/1973;1.70351
05/12/1973;1.713
06/12/1973;1.71121
07/12/1973;1.71138
10/12/1973;1.70727
11/12/1973;1.70896
12/12/1973;1.71713
13/12/1973;1.71891
14/12/1973;1.7169
17/12/1973;1.72454
18/12/1973;1.7128
19/12/1973;1.71964
20/12/1973;1.72799
21/12/1973;1.72717
24/12/1973;1.72717
25/12/1973;1.72717
26/12/1973;1.72717
27/12/1973;1.71117
28/12/1973;1.70559
31/12/1973;1.70214
01/01/1974;1.70214
02/01/1974;1.68036
03/01/1974;1.66892
04/01/1974;1.66849
07/01/1974;1.6291
08/01/1974;1.63019
09/01/1974;1.6467
10/01/1974;1.65098
11/01/1974;1.65251
14/01/1974;1.64986
15/01/1974;1.63238
16/01/1974;1.62686
17/01/1974;1.61396
18/01/1974;1.61386
21/01/1974;1.56275
22/01/1974;1.57012
23/01/1974;1.56054
24/01/1974;1.56048
25/01/1974;1.56466
28/01/1974;1.57016
29/01/1974;1.55341
30/01/1974;1.59305
31/01/1974;1.60312
01/02/1974;1.6003
04/02/1974;1.60442
05/02/1974;1.60247
06/02/1974;1.59639
07/02/1974;1.58814
08/02/1974;1.59187
11/02/1974;1.59753
12/02/1974;1.59823
13/02/1974;1.59919
14/02/1974;1.60348
15/02/1974;1.60706
18/02/1974;1.6192
19/02/1974;1.61605
20/02/1974;1.61444
21/02/1974;1.6323
22/02/1974;1.6355
25/02/1974;1.61833
26/02/1974;1.63547
27/02/1974;1.6297
28/02/1974;1.62376
01/03/1974;1.61016
04/03/1974;1.604
05/03/1974;1.6136
06/03/1974;1.62026
07/03/1974;1.62393
08/03/1974;1.64282
11/03/1974;1.65798
12/03/1974;1.65099
13/03/1974;1.64791
14/03/1974;1.64767
15/03/1974;1.65179
18/03/1974;1.63835
19/03/1974;1.64304
20/03/1974;1.66238
21/03/1974;1.68688
22/03/1974;1.71437
25/03/1974;1.71826
26/03/1974;1.7109
27/03/1974;1.71527
28/03/1974;1.71474
29/03/1974;1.71832
01/04/1974;1.71181
02/04/1974;1.71408
03/04/1974;1.69439
04/04/1974;1.70073
05/04/1974;1.69843
08/04/1974;1.70085
09/04/1974;1.69419
10/04/1974;1.68673
11/04/1974;1.68954
12/04/1974;1.68954
15/04/1974;1.68954
16/04/1974;1.68655
17/04/1974;1.69508
18/04/1974;1.69687
19/04/1974;1.70154
22/04/1974;1.69783
23/04/1974;1.71165
24/04/1974;1.70588
25/04/1974;1.70562
26/04/1974;1.71366
29/04/1974;1.72439
30/04/1974;1.73535
01/05/1974;1.7328
02/05/1974;1.71692
03/05/1974;1.71644
06/05/1974;1.72653
07/05/1974;1.72305
08/05/1974;1.73859
09/05/1974;1.74091
10/05/1974;1.73748
13/05/1974;1.75201
14/05/1974;1.7597
15/05/1974;1.7257
16/05/1974;1.72791
17/05/1974;1.72746
20/05/1974;1.72011
21/05/1974;1.72503
22/05/1974;1.72452
23/05/1974;1.73056
24/05/1974;1.72367
27/05/1974;1.72367
28/05/1974;1.70629
29/05/1974;1.6981
30/05/1974;1.69591
31/05/1974;1.69843
03/06/1974;1.70529
04/06/1974;1.70368
05/06/1974;1.70555
06/06/1974;1.70974
07/06/1974;1.70914
10/06/1974;1.70539
11/06/1974;1.69338
12/06/1974;1.69321
13/06/1974;1.69726
14/06/1974;1.69242
17/06/1974;1.69068
18/06/1974;1.68966
19/06/1974;1.69006
20/06/1974;1.68865
21/06/1974;1.68797
24/06/1974;1.67826
25/06/1974;1.67567
26/06/1974;1.68985
27/06/1974;1.69226
28/06/1974;1.6955
01/07/1974;1.69723
02/07/1974;1.70201
03/07/1974;1.70537
04/07/1974;1.70279
05/07/1974;1.70295
08/07/1974;1.70473
09/07/1974;1.70233
10/07/1974;1.70066
11/07/1974;1.70155
12/07/1974;1.70217
15/07/1974;1.70447
16/07/1974;1.70539
17/07/1974;1.70962
18/07/1974;1.70825
19/07/1974;1.70765
22/07/1974;1.70883
23/07/1974;1.71252
24/07/1974;1.72622
25/07/1974;1.71927
26/07/1974;1.7145
29/07/1974;1.71273
30/07/1974;1.7102
31/07/1974;1.70291
01/08/1974;1.7072
02/08/1974;1.70551
05/08/1974;1.70688
06/08/1974;1.70838
07/08/1974;1.70447
08/08/1974;1.69073
09/08/1974;1.69342
12/08/1974;1.69098
13/08/1974;1.68636
14/08/1974;1.68706
15/08/1974;1.68626
16/08/1974;1.68113
19/08/1974;1.67031
20/08/1974;1.67457
21/08/1974;1.6784
22/08/1974;1.67225
23/08/1974;1.66652
26/08/1974;1.66652
27/08/1974;1.66955
28/08/1974;1.66256
29/08/1974;1.66842
30/08/1974;1.66655
02/09/1974;1.66301
03/09/1974;1.66814
04/09/1974;1.66721
05/09/1974;1.65999
06/09/1974;1.66238
09/09/1974;1.65938
10/09/1974;1.66848
11/09/1974;1.66551
12/09/1974;1.66362
13/09/1974;1.66491
16/09/1974;1.66396
17/09/1974;1.66772
18/09/1974;1.669
19/09/1974;1.66807
20/09/1974;1.66527
23/09/1974;1.66606
24/09/1974;1.66938
25/09/1974;1.66745
26/09/1974;1.6665
27/09/1974;1.66832
30/09/1974;1.6732
01/10/1974;1.67583
02/10/1974;1.67178
03/10/1974;1.67165
04/10/1974;1.67332
07/10/1974;1.67488
08/10/1974;1.67154
09/10/1974;1.68009
10/10/1974;1.67481
11/10/1974;1.67243
14/10/1974;1.67424
15/10/1974;1.67437
16/10/1974;1.67526
17/10/1974;1.67871
18/10/1974;1.67769
21/10/1974;1.67499
22/10/1974;1.67768
23/10/1974;1.68283
24/10/1974;1.68331
25/10/1974;1.68267
28/10/1974;1.68141
29/10/1974;1.68329
30/10/1974;1.68071
31/10/1974;1.68163
01/11/1974;1.68525
04/11/1974;1.68914
05/11/1974;1.69439
06/11/1974;1.69169
07/11/1974;1.69429
08/11/1974;1.68852
11/11/1974;1.68737
12/11/1974;1.69406
13/11/1974;1.6823
14/11/1974;1.69297
15/11/1974;1.69882
18/11/1974;1.70707
19/11/1974;1.70014
20/11/1974;1.69308
21/11/1974;1.68629
22/11/1974;1.70092
25/11/1974;1.70238
26/11/1974;1.7085
27/11/1974;1.7085
28/11/1974;1.70785
29/11/1974;1.70827
02/12/1974;1.70193
03/12/1974;1.70375
04/12/1974;1.70583
05/12/1974;1.70984
06/12/1974;1.71058
09/12/1974;1.72123
10/12/1974;1.71872
11/12/1974;1.72239
12/12/1974;1.72873
13/12/1974;1.72168
16/12/1974;1.72496
17/12/1974;1.74012
18/12/1974;1.73384
19/12/1974;1.7336
20/12/1974;1.73254
23/12/1974;1.73316
24/12/1974;1.73952
25/12/1974;1.73952
26/12/1974;1.73952
27/12/1974;1.74578
30/12/1974;1.7518
31/12/1974;1.75651
01/01/1975;1.75659
02/01/1975;1.74919
03/01/1975;1.75669
06/01/1975;1.76545
07/01/1975;1.7667
08/01/1975;1.76154
09/01/1975;1.75859
10/01/1975;1.76287
13/01/1975;1.76104
14/01/1975;1.7525
15/01/1975;1.75062
16/01/1975;1.75768
17/01/1975;1.7611
20/01/1975;1.76444
21/01/1975;1.77264
22/01/1975;1.7889
23/01/1975;1.78636
24/01/1975;1.79464
27/01/1975;1.79987
28/01/1975;1.80045
29/01/1975;1.77894
30/01/1975;1.78267
31/01/1975;1.77933
03/02/1975;1.78519
04/02/1975;1.76582
05/02/1975;1.76498
06/02/1975;1.76374
07/02/1975;1.76863
10/02/1975;1.77332
11/02/1975;1.7795
12/02/1975;1.77702
13/02/1975;1.78684
14/02/1975;1.78801
17/02/1975;1.79471
18/02/1975;1.79297
19/02/1975;1.79098
20/02/1975;1.79811
21/02/1975;1.80092
24/02/1975;1.81134
25/02/1975;1.81266
26/02/1975;1.81796
27/02/1975;1.82255
28/02/1975;1.82513
03/03/1975;1.82642
04/03/1975;1.81755
05/03/1975;1.81756
06/03/1975;1.81439
07/03/1975;1.80941
10/03/1975;1.79594
11/03/1975;1.80885
12/03/1975;1.80857
13/03/1975;1.80258
14/03/1975;1.80926
17/03/1975;1.80885
18/03/1975;1.82747
19/03/1975;1.81939
20/03/1975;1.81254
21/03/1975;1.8115
24/03/1975;1.80865
25/03/1975;1.80478
26/03/1975;1.80245
27/03/1975;1.79361
28/03/1975;1.79361
31/03/1975;1.79305
01/04/1975;1.80065
02/04/1975;1.80404
03/04/1975;1.79739
04/04/1975;1.79107
07/04/1975;1.79061
08/04/1975;1.79191
09/04/1975;1.79834
10/04/1975;1.78488
11/04/1975;1.78353
14/04/1975;1.77986
15/04/1975;1.78149
16/04/1975;1.78593
17/04/1975;1.78494
18/04/1975;1.78845
21/04/1975;1.78972
22/04/1975;1.78705
23/04/1975;1.79557
24/04/1975;1.79896
25/04/1975;1.7878
28/04/1975;1.78803
29/04/1975;1.79145
30/04/1975;1.80168
01/05/1975;1.7994
02/05/1975;1.79895
05/05/1975;1.7991
06/05/1975;1.80477
07/05/1975;1.8089
08/05/1975;1.81742
09/05/1975;1.81731
12/05/1975;1.81233
13/05/1975;1.82141
14/05/1975;1.82054
15/05/1975;1.81239
16/05/1975;1.8129
19/05/1975;1.81503
20/05/1975;1.81749
21/05/1975;1.8196
22/05/1975;1.82306
23/05/1975;1.82921
26/05/1975;1.82921
27/05/1975;1.83069
28/05/1975;1.83276
29/05/1975;1.83021
30/05/1975;1.81875
02/06/1975;1.82029
03/06/1975;1.83171
04/06/1975;1.82886
05/06/1975;1.82369
06/06/1975;1.83014
09/06/1975;1.82208
10/06/1975;1.83087
11/06/1975;1.843
12/06/1975;1.82919
13/06/1975;1.82358
16/06/1975;1.8326
17/06/1975;1.82771
18/06/1975;1.82463
19/06/1975;1.82452
20/06/1975;1.82294
23/06/1975;1.82171
24/06/1975;1.82206
25/06/1975;1.82061
26/06/1975;1.82122
27/06/1975;1.81979
30/06/1975;1.79484
01/07/1975;1.79597
02/07/1975;1.7941
03/07/1975;1.78466
04/07/1975;1.78824
07/07/1975;1.77683
08/07/1975;1.78371
09/07/1975;1.7858
10/07/1975;1.77396
11/07/1975;1.76977
14/07/1975;1.76056
15/07/1975;1.76763
16/07/1975;1.74201
17/07/1975;1.74411
18/07/1975;1.73753
21/07/1975;1.72762
22/07/1975;1.73544
23/07/1975;1.71524
24/07/1975;1.71182
25/07/1975;1.72196
28/07/1975;1.71238
29/07/1975;1.7053
30/07/1975;1.70637
31/07/1975;1.69397
01/08/1975;1.69777
04/08/1975;1.69749
05/08/1975;1.70291
06/08/1975;1.70315
07/08/1975;1.69662
08/08/1975;1.68679
11/08/1975;1.68682
12/08/1975;1.68882
13/08/1975;1.68713
14/08/1975;1.69189
15/08/1975;1.69435
18/08/1975;1.69464
19/08/1975;1.69644
20/08/1975;1.7009
21/08/1975;1.69664
22/08/1975;1.69918
25/08/1975;1.69918
26/08/1975;1.68751
27/08/1975;1.69036
28/08/1975;1.69158
29/08/1975;1.69
01/09/1975;1.68941
02/09/1975;1.68483
03/09/1975;1.69269
04/09/1975;1.68926
05/09/1975;1.68627
08/09/1975;1.68624
09/09/1975;1.68811
10/09/1975;1.68487
11/09/1975;1.68287
12/09/1975;1.68068
15/09/1975;1.67661
16/09/1975;1.67573
17/09/1975;1.6643
18/09/1975;1.65559
19/09/1975;1.65343
22/09/1975;1.64506
23/09/1975;1.63141
24/09/1975;1.63663
25/09/1975;1.64496
26/09/1975;1.64251
29/09/1975;1.63528
30/09/1975;1.64665
01/10/1975;1.65354
02/10/1975;1.65438
03/10/1975;1.64853
06/10/1975;1.65862
07/10/1975;1.66198
08/10/1975;1.65976
09/10/1975;1.66312
10/10/1975;1.67006
13/10/1975;1.67942
14/10/1975;1.66751
15/10/1975;1.6779
16/10/1975;1.68101
17/10/1975;1.67948
20/10/1975;1.67923
21/10/1975;1.6803
22/10/1975;1.6839
23/10/1975;1.69297
24/10/1975;1.6887
27/10/1975;1.68397
28/10/1975;1.68108
29/10/1975;1.68032
30/10/1975;1.6886
31/10/1975;1.68925
03/11/1975;1.68857
04/11/1975;1.6877
05/11/1975;1.68176
06/11/1975;1.68339
07/11/1975;1.6885
10/11/1975;1.68637
11/11/1975;1.68214
12/11/1975;1.68405
13/11/1975;1.68367
14/11/1975;1.67372
17/11/1975;1.66625
18/11/1975;1.66246
19/11/1975;1.6626
20/11/1975;1.66998
21/11/1975;1.66815
24/11/1975;1.66711
25/11/1975;1.66735
26/11/1975;1.66253
27/11/1975;1.65987
28/11/1975;1.65471
01/12/1975;1.6594
02/12/1975;1.66325
03/12/1975;1.65882
04/12/1975;1.66159
05/12/1975;1.66187
08/12/1975;1.66047
09/12/1975;1.65717
10/12/1975;1.65761
11/12/1975;1.65735
12/12/1975;1.65638
15/12/1975;1.65189
16/12/1975;1.65264
17/12/1975;1.65611
18/12/1975;1.65674
19/12/1975;1.6592
22/12/1975;1.6598
23/12/1975;1.66117
24/12/1975;1.66228
25/12/1975;1.66228
26/12/1975;1.66228
29/12/1975;1.65643
30/12/1975;1.65469
31/12/1975;1.6562
01/01/1976;1.6562
02/01/1976;1.65592
05/01/1976;1.66373
06/01/1976;1.66442
07/01/1976;1.66458
08/01/1976;1.66384
09/01/1976;1.66047
12/01/1976;1.65873
13/01/1976;1.65695
14/01/1976;1.65953
15/01/1976;1.65807
16/01/1976;1.65689
19/01/1976;1.65645
20/01/1976;1.65274
21/01/1976;1.63281
22/01/1976;1.61737
23/01/1976;1.61731
26/01/1976;1.6202
27/01/1976;1.6212
28/01/1976;1.61774
29/01/1976;1.61133
30/01/1976;1.59948
02/02/1976;1.60328
03/02/1976;1.60039
04/02/1976;1.60839
05/02/1976;1.60856
06/02/1976;1.60915
09/02/1976;1.58358
10/02/1976;1.58283
11/02/1976;1.58432
12/02/1976;1.58054
13/02/1976;1.57544
16/02/1976;1.57326
17/02/1976;1.56999
18/02/1976;1.57212
19/02/1976;1.57176
20/02/1976;1.56554
23/02/1976;1.55679
24/02/1976;1.55584
25/02/1976;1.56372
26/02/1976;1.56714
27/02/1976;1.56803
01/03/1976;1.55711
02/03/1976;1.5516
03/03/1976;1.55056
04/03/1976;1.54634
05/03/1976;1.54266
08/03/1976;1.54142
09/03/1976;1.54199
10/03/1976;1.53774
11/03/1976;1.53625
12/03/1976;1.53109
15/03/1976;1.51278
16/03/1976;1.50066
17/03/1976;1.48563
18/03/1976;1.49586
19/03/1976;1.49675
22/03/1976;1.50049
23/03/1976;1.50358
24/03/1976;1.50315
25/03/1976;1.50605
26/03/1976;1.49883
29/03/1976;1.49863
30/03/1976;1.50426
31/03/1976;1.50802
01/04/1976;1.50559
02/04/1976;1.49759
05/04/1976;1.49937
06/04/1976;1.4961
07/04/1976;1.49238
08/04/1976;1.49045
09/04/1976;1.48369
12/04/1976;1.4826
13/04/1976;1.47571
14/04/1976;1.48365
15/04/1976;1.48645
16/04/1976;1.48645
19/04/1976;1.48645
20/04/1976;1.48586
21/04/1976;1.48458
22/04/1976;1.47992
23/04/1976;1.47806
26/04/1976;1.47721
27/04/1976;1.47741
28/04/1976;1.4759
29/04/1976;1.47634
30/04/1976;1.47464
03/05/1976;1.4741
04/05/1976;1.46549
05/05/1976;1.4649
06/05/1976;1.48421
07/05/1976;1.4949
10/05/1976;1.50647
11/05/1976;1.50068
12/05/1976;1.49532
13/05/1976;1.4943
14/05/1976;1.49309
17/05/1976;1.48571
18/05/1976;1.48648
19/05/1976;1.49131
20/05/1976;1.49285
21/05/1976;1.48913
24/05/1976;1.4926
25/05/1976;1.49121
26/05/1976;1.48586
27/05/1976;1.48958
28/05/1976;1.48487
31/05/1976;1.48487
01/06/1976;1.48285
02/06/1976;1.47659
03/06/1976;1.48329
04/06/1976;1.48105
07/06/1976;1.48105
08/06/1976;1.48355
09/06/1976;1.48286
10/06/1976;1.48078
11/06/1976;1.4822
14/06/1976;1.48208
15/06/1976;1.48266
16/06/1976;1.48188
17/06/1976;1.48219
18/06/1976;1.48071
21/06/1976;1.47946
22/06/1976;1.48264
23/06/1976;1.48288
24/06/1976;1.48633
25/06/1976;1.48413
28/06/1976;1.48556
29/06/1976;1.49194
30/06/1976;1.4892
01/07/1976;1.48839
02/07/1976;1.48848
05/07/1976;1.48975
06/07/1976;1.4893
07/07/1976;1.48942
08/07/1976;1.4887
09/07/1976;1.48589
12/07/1976;1.48509
13/07/1976;1.48595
14/07/1976;1.48709
15/07/1976;1.48517
16/07/1976;1.47894
19/07/1976;1.47631
20/07/1976;1.47972
21/07/1976;1.47912
22/07/1976;1.47741
23/07/1976;1.47727
26/07/1976;1.4763
27/07/1976;1.47959
28/07/1976;1.48116
29/07/1976;1.48144
30/07/1976;1.48131
02/08/1976;1.48485
03/08/1976;1.48296
04/08/1976;1.48432
05/08/1976;1.48038
06/08/1976;1.479
09/08/1976;1.48012
10/08/1976;1.47794
11/08/1976;1.47923
12/08/1976;1.47679
13/08/1976;1.47691
16/08/1976;1.47869
17/08/1976;1.48399
18/08/1976;1.48469
19/08/1976;1.48227
20/08/1976;1.48079
23/08/1976;1.48237
24/08/1976;1.48585
25/08/1976;1.48075
26/08/1976;1.48358
27/08/1976;1.4805
30/08/1976;1.48053
31/08/1976;1.48319
01/09/1976;1.48519
02/09/1976;1.484
03/09/1976;1.48388
06/09/1976;1.48362
07/09/1976;1.48418
08/09/1976;1.48443
09/09/1976;1.49065
10/09/1976;1.48488
13/09/1976;1.48529
14/09/1976;1.48615
15/09/1976;1.49134
16/09/1976;1.48921
17/09/1976;1.49092
20/09/1976;1.48862
21/09/1976;1.48849
22/09/1976;1.48888
23/09/1976;1.48503
24/09/1976;1.48588
27/09/1976;1.48615
28/09/1976;1.48286
29/09/1976;1.48368
30/09/1976;1.4852
01/10/1976;1.47556
04/10/1976;1.49057
05/10/1976;1.49316
06/10/1976;1.49706
07/10/1976;1.4931
08/10/1976;1.49245
11/10/1976;1.49107
12/10/1976;1.49116
13/10/1976;1.49009
14/10/1976;1.48686
15/10/1976;1.48844
18/10/1976;1.47203
19/10/1976;1.47218
20/10/1976;1.47997
21/10/1976;1.47832
22/10/1976;1.47807
25/10/1976;1.48252
26/10/1976;1.48005
27/10/1976;1.4778
28/10/1976;1.47831
29/10/1976;1.48272
01/11/1976;1.48412
02/11/1976;1.48174
03/11/1976;1.48304
04/11/1976;1.4826
05/11/1976;1.47972
08/11/1976;1.47887
09/11/1976;1.48017
10/11/1976;1.48123
11/11/1976;1.48162
12/11/1976;1.48138
15/11/1976;1.48008
16/11/1976;1.48059
17/11/1976;1.48296
18/11/1976;1.4795
19/11/1976;1.48289
22/11/1976;1.48366
23/11/1976;1.4842
24/11/1976;1.48342
25/11/1976;1.48254
26/11/1976;1.47996
29/11/1976;1.48273
30/11/1976;1.48144
01/12/1976;1.47991
02/12/1976;1.48096
03/12/1976;1.48175
06/12/1976;1.48313
07/12/1976;1.48365
08/12/1976;1.4839
09/12/1976;1.48432
10/12/1976;1.48429
13/12/1976;1.4843
14/12/1976;1.48465
15/12/1976;1.48532
16/12/1976;1.48548
17/12/1976;1.4861
20/12/1976;1.4897
21/12/1976;1.48934
22/12/1976;1.48993
23/12/1976;1.48823
24/12/1976;1.48912
27/12/1976;1.48912
28/12/1976;1.48912
29/12/1976;1.49814
30/12/1976;1.48994
31/12/1976;1.49103
03/01/1977;1.49103
04/01/1977;1.49283
05/01/1977;1.49174
06/01/1977;1.48869
07/01/1977;1.4858
10/01/1977;1.48011
11/01/1977;1.48041
12/01/1977;1.48164
13/01/1977;1.4774
14/01/1977;1.47585
17/01/1977;1.47427
18/01/1977;1.47236
19/01/1977;1.4717
20/01/1977;1.47316
21/01/1977;1.47322
24/01/1977;1.47008
25/01/1977;1.46725
26/01/1977;1.46841
27/01/1977;1.4692
28/01/1977;1.46738
31/01/1977;1.47087
01/02/1977;1.46932
02/02/1977;1.46922
03/02/1977;1.4682
04/02/1977;1.46772
07/02/1977;1.47013
08/02/1977;1.46904
09/02/1977;1.47065
10/02/1977;1.46955
11/02/1977;1.46979
14/02/1977;1.47201
15/02/1977;1.4702
16/02/1977;1.47045
17/02/1977;1.46988
18/02/1977;1.46847
21/02/1977;1.46925
22/02/1977;1.46881
23/02/1977;1.46942
24/02/1977;1.46796
25/02/1977;1.46909
28/02/1977;1.4705
01/03/1977;1.45815
02/03/1977;1.45892
03/03/1977;1.45962
04/03/1977;1.45892
07/03/1977;1.45831
08/03/1977;1.45805
09/03/1977;1.45798
10/03/1977;1.45746
11/03/1977;1.45738
14/03/1977;1.4559
15/03/1977;1.45679
16/03/1977;1.45798
17/03/1977;1.4583
18/03/1977;1.45822
21/03/1977;1.45816
22/03/1977;1.45861
23/03/1977;1.45895
24/03/1977;1.45882
25/03/1977;1.45832
28/03/1977;1.45918
29/03/1977;1.45938
30/03/1977;1.45922
31/03/1977;1.45871
01/04/1977;1.45854
04/04/1977;1.45841
05/04/1977;1.45886
06/04/1977;1.45801
07/04/1977;1.45889
08/04/1977;1.45889
11/04/1977;1.45889
12/04/1977;1.4612
13/04/1977;1.46303
14/04/1977;1.46167
15/04/1977;1.46183
18/04/1977;1.46296
19/04/1977;1.46291
20/04/1977;1.46237
21/04/1977;1.46229
22/04/1977;1.462
25/04/1977;1.46361
26/04/1977;1.46277
27/04/1977;1.46464
28/04/1977;1.46474
29/04/1977;1.46319
02/05/1977;1.46406
03/05/1977;1.46264
04/05/1977;1.46543
05/05/1977;1.46464
06/05/1977;1.46429
09/05/1977;1.46206
10/05/1977;1.46174
11/05/1977;1.45994
12/05/1977;1.46017
13/05/1977;1.46154
16/05/1977;1.46085
17/05/1977;1.46223
18/05/1977;1.46277
19/05/1977;1.46027
20/05/1977;1.46171
23/05/1977;1.46141
24/05/1977;1.46198
25/05/1977;1.46327
26/05/1977;1.46309
27/05/1977;1.46248
30/05/1977;1.46331
31/05/1977;1.46264
01/06/1977;1.46306
02/06/1977;1.46352
03/06/1977;1.46266
06/06/1977;1.46266
07/06/1977;1.46266
08/06/1977;1.4624
09/06/1977;1.46228
10/06/1977;1.46187
13/06/1977;1.46283
14/06/1977;1.46248
15/06/1977;1.46309
16/06/1977;1.46254
17/06/1977;1.46112
20/06/1977;1.46189
21/06/1977;1.46158
22/06/1977;1.4613
23/06/1977;1.46131
24/06/1977;1.46208
27/06/1977;1.46158
28/06/1977;1.46176
29/06/1977;1.46493
30/06/1977;1.46506
01/07/1977;1.46516
04/07/1977;1.47019
05/07/1977;1.47261
06/07/1977;1.47151
07/07/1977;1.47322
08/07/1977;1.47369
11/07/1977;1.47835
12/07/1977;1.47597
13/07/1977;1.43489
14/07/1977;1.43272
15/07/1977;1.43446
18/07/1977;1.43804
19/07/1977;1.44035
20/07/1977;1.44306
21/07/1977;1.44176
22/07/1977;1.44357
25/07/1977;1.44771
26/07/1977;1.44995
27/07/1977;1.44681
28/07/1977;1.44295
29/07/1977;1.43645
01/08/1977;1.43615
02/08/1977;1.43916
03/08/1977;1.43999
04/08/1977;1.43761
05/08/1977;1.43957
08/08/1977;1.43327
09/08/1977;1.43495
10/08/1977;1.43178
11/08/1977;1.43248
12/08/1977;1.42919
15/08/1977;1.42877
16/08/1977;1.42544
17/08/1977;1.42891
18/08/1977;1.42846
19/08/1977;1.42577
22/08/1977;1.43199
23/08/1977;1.4319
24/08/1977;1.43568
25/08/1977;1.43175
26/08/1977;1.43299
29/08/1977;1.43299
30/08/1977;1.43106
31/08/1977;1.43085
01/09/1977;1.42995
02/09/1977;1.42894
05/09/1977;1.42759
06/09/1977;1.4276
07/09/1977;1.4294
08/09/1977;1.42723
09/09/1977;1.42594
12/09/1977;1.42436
13/09/1977;1.42432
14/09/1977;1.42286
15/09/1977;1.4244
16/09/1977;1.4245
19/09/1977;1.42484
20/09/1977;1.42535
21/09/1977;1.42605
22/09/1977;1.42512
23/09/1977;1.42424
26/09/1977;1.42489
27/09/1977;1.42356
28/09/1977;1.42465
29/09/1977;1.42654
30/09/1977;1.429
03/10/1977;1.43518
04/10/1977;1.43229
05/10/1977;1.43224
06/10/1977;1.4352
07/10/1977;1.4342
10/10/1977;1.43382
11/10/1977;1.432
12/10/1977;1.43408
13/10/1977;1.43656
14/10/1977;1.43965
17/10/1977;1.44669
18/10/1977;1.44217
19/10/1977;1.44084
20/10/1977;1.44028
21/10/1977;1.43293
24/10/1977;1.44532
25/10/1977;1.4431
26/10/1977;1.44349
27/10/1977;1.44245
28/10/1977;1.4439
31/10/1977;1.44835
01/11/1977;1.45305
02/11/1977;1.45008
03/11/1977;1.44941
04/11/1977;1.44622
07/11/1977;1.44247
08/11/1977;1.44608
09/11/1977;1.44227
10/11/1977;1.44551
11/11/1977;1.44501
14/11/1977;1.44647
15/11/1977;1.44638
16/11/1977;1.44705
17/11/1977;1.4473
18/11/1977;1.44898
21/11/1977;1.4496
22/11/1977;1.45118
23/11/1977;1.44951
24/11/1977;1.45409
25/11/1977;1.45493
